,wl,fl
0,3640.3818359375,2.435013604089534e-16
1,3645.9002809524536,2.508569278494999e-16
2,3651.418725967407,2.8014044456500067e-16
3,3656.937170982361,2.5944776030221514e-16
4,3662.4556159973145,2.4871785643876704e-16
5,3667.974061012268,2.7590442018217914e-16
6,3673.4925060272217,2.4643130242474016e-16
7,3679.0109510421753,2.657431605575796e-16
8,3684.529396057129,2.576682047860833e-16
9,3690.0478410720825,3.039223180105027e-16
10,3695.566286087036,2.9101151429285103e-16
11,3701.0847311019897,2.988572455182119e-16
12,3706.6031761169434,2.5511648123388154e-16
13,3712.121621131897,2.7714320741313036e-16
14,3717.6400661468506,2.7952946762098373e-16
15,3723.158511161804,2.481912419719454e-16
16,3728.676956176758,2.715283361768747e-16
17,3734.1954011917114,2.623093540691236e-16
18,3739.713846206665,2.7384712653649365e-16
19,3745.2322912216187,2.5543991624500713e-16
20,3750.7507362365723,2.4217190324716995e-16
21,3756.269181251526,2.510217002507424e-16
22,3761.7876262664795,2.5613453803044536e-16
23,3767.306071281433,2.842040217892462e-16
24,3772.8245162963867,2.6559660367170406e-16
25,3778.3429613113403,2.5925560142793315e-16
26,3783.861406326294,2.4942857682469094e-16
27,3789.3798513412476,2.799327473485831e-16
28,3794.898296356201,2.6398073964907115e-16
29,3800.416741371155,2.727748713666064e-16
30,3805.9351863861084,2.421514875076192e-16
31,3811.453631401062,2.6749570344884933e-16
32,3816.9720764160156,2.2132645709149078e-16
33,3822.4905214309692,2.782988137992746e-16
34,3828.008966445923,2.4697089817317316e-16
35,3833.527411460877,2.5786528059911895e-16
36,3839.0458564758305,2.256067027502733e-16
37,3844.564301490784,1.893121995211825e-16
38,3850.0827465057378,1.8033754546018286e-16
39,3855.6011915206914,2.0595006387116668e-16
40,3861.119636535645,2.0287855755564918e-16
41,3866.6380815505986,2.148678566109782e-16
42,3872.156526565552,2.2576262719041205e-16
43,3877.674971580506,2.3000093844366275e-16
44,3883.1934165954594,2.289680094175527e-16
45,3888.711861610413,2.2925606863876965e-16
46,3894.2303066253667,2.1420970165943608e-16
47,3899.7487516403203,2.020183841431134e-16
48,3905.267196655274,2.233378707799602e-16
49,3910.7856416702275,1.922495717325445e-16
50,3916.304086685181,1.9977882180335975e-16
51,3921.8225317001347,1.7030526671218435e-16
52,3927.3409767150883,1.7850716836989024e-16
53,3932.859421730042,1.716801623486079e-16
54,3938.3778667449956,1.685663536826706e-16
55,3943.896311759949,1.6682466424379736e-16
56,3949.414756774903,1.4727008296432502e-16
57,3954.9332017898564,1.770337755871556e-16
58,3960.45164680481,1.7191005266185075e-16
59,3965.9700918197636,1.932789973097495e-16
60,3971.4885368347173,1.842702073338483e-16
61,3977.006981849671,1.6181168060249484e-16
62,3982.5254268646245,1.9447196562285188e-16
63,3988.043871879578,2.1601730626973774e-16
64,3993.5623168945317,2.2338341965186377e-16
65,3999.0807619094853,2.1825875563382602e-16
66,4004.599206924439,2.322446192302714e-16
67,4010.1176519393925,2.4942844186982066e-16
68,4015.636096954346,2.6743434283807585e-16
69,4021.1545419692998,2.8163849373302426e-16
70,4026.6729869842534,2.7629529102519385e-16
71,4032.191431999207,2.7847218399123245e-16
72,4037.7098770141606,2.842311902387433e-16
73,4043.228322029114,2.761679219521495e-16
74,4048.746767044068,2.748986870654007e-16
75,4054.2652120590215,3.0198867928489813e-16
76,4059.783657073975,3.000868766877354e-16
77,4065.3021020889287,2.9331703235803304e-16
78,4070.8205471038823,3.1074654008565265e-16
79,4076.338992118836,3.24262797635112e-16
80,4081.8574371337895,2.9842388840086827e-16
81,4087.375882148743,3.081827673109011e-16
82,4092.8943271636967,2.918355404151129e-16
83,4098.412772178651,3.239021524377056e-16
84,4103.931217193604,3.228635929599562e-16
85,4109.449662208558,3.181744361538202e-16
86,4114.968107223512,3.1446502289801944e-16
87,4120.486552238465,3.012895506695311e-16
88,4126.004997253419,2.9786969808729413e-16
89,4131.5234422683725,2.731471486952608e-16
90,4137.041887283326,2.802682887988828e-16
91,4142.56033229828,2.5061876335071755e-16
92,4148.078777313233,2.4223802072212453e-16
93,4153.597222328187,2.7618976012695775e-16
94,4159.115667343141,2.4704781603650973e-16
95,4164.634112358094,2.5787315776002326e-16
96,4170.152557373048,2.3426734107227057e-16
97,4175.671002388001,2.584507038329391e-16
98,4181.189447402955,2.3281347318868267e-16
99,4186.707892417909,2.6504905929816303e-16
100,4192.226337432862,2.586218913221198e-16
101,4197.744782447816,2.4316340055150313e-16
102,4203.2632274627695,2.513877826007769e-16
103,4208.781672477723,2.548162282867599e-16
104,4214.300117492677,2.900098625595238e-16
105,4219.81856250763,3.0953989006703776e-16
106,4225.337007522584,2.993370825611275e-16
107,4230.8554525375375,3.00662140357659e-16
108,4236.373897552491,3.0422479380622415e-16
109,4241.892342567445,3.009414295346642e-16
110,4247.410787582398,2.8123591810997926e-16
111,4252.929232597352,3.1172261611446323e-16
112,4258.447677612306,3.072912587194635e-16
113,4263.966122627259,3.149083896814612e-16
114,4269.484567642213,3.163342740203715e-16
115,4275.003012657166,3.003828548029919e-16
116,4280.52145767212,3.172852299511256e-16
117,4286.039902687074,2.9656761494286674e-16
118,4291.558347702027,2.954545205568088e-16
119,4297.076792716981,2.7473666817924007e-16
120,4302.5952377319345,2.816219965099919e-16
121,4308.113682746888,2.692087955544214e-16
122,4313.632127761842,2.677191794976265e-16
123,4319.150572776795,2.8411541841599447e-16
124,4324.669017791749,2.8800703080364545e-16
125,4330.187462806703,2.7800528514598903e-16
126,4335.705907821656,2.784117738034008e-16
127,4341.22435283661,2.8230528150177576e-16
128,4346.742797851563,2.7566694098902416e-16
129,4352.261242866517,2.8084511515921605e-16
130,4357.779687881471,2.671302577890905e-16
131,4363.298132896424,2.564580539373537e-16
132,4368.816577911378,2.5524984497976245e-16
133,4374.3350229263315,2.486867868290507e-16
134,4379.853467941285,2.4519755586810323e-16
135,4385.371912956239,2.506129695832456e-16
136,4390.890357971192,2.3942067367377087e-16
137,4396.408802986146,2.4347825811560475e-16
138,4401.9272480010995,2.5558923900497874e-16
139,4407.445693016053,2.4278812251551476e-16
140,4412.964138031007,2.4171692742911446e-16
141,4418.48258304596,2.401297169002243e-16
142,4424.001028060914,2.3026790412140836e-16
143,4429.519473075868,2.3898597530135e-16
144,4435.037918090821,2.1906294967748885e-16
145,4440.556363105775,2.3614942734084175e-16
146,4446.074808120728,2.330078306224662e-16
147,4451.593253135682,2.1341361112464657e-16
148,4457.111698150636,2.1197654006766275e-16
149,4462.630143165589,2.1227373272577383e-16
150,4468.148588180543,2.0485613266379777e-16
151,4473.6670331954965,1.9992655304110514e-16
152,4479.18547821045,1.9157244387054187e-16
153,4484.703923225404,1.9017702441297225e-16
154,4490.222368240357,1.8336588712340987e-16
155,4495.740813255311,1.768276274774453e-16
156,4501.259258270265,2.082873621014371e-16
157,4506.777703285218,1.999690993385708e-16
158,4512.296148300172,1.9283915810031131e-16
159,4517.814593315125,1.9493618265051556e-16
160,4523.333038330079,2.073591271466839e-16
161,4528.851483345033,2.1860760954236944e-16
162,4534.369928359986,2.062495356157197e-16
163,4539.88837337494,2.120023855729412e-16
164,4545.4068183898935,2.106677375465284e-16
165,4550.925263404847,2.055285894332066e-16
166,4556.443708419801,2.0063906588737974e-16
167,4561.962153434754,2.1457975532677715e-16
168,4567.480598449708,2.0008090197219254e-16
169,4572.999043464662,2.1037937677843777e-16
170,4578.517488479615,2.102627426924105e-16
171,4584.035933494569,2.005091286397581e-16
172,4589.554378509522,1.939081636890436e-16
173,4595.072823524476,1.9957350737448229e-16
174,4600.59126853943,2.0148900974879812e-16
175,4606.109713554383,2.1048466005710815e-16
176,4611.628158569337,2.1238651946590562e-16
177,4617.1466035842905,2.1638567527798015e-16
178,4622.665048599244,2.0980654231481442e-16
179,4628.183493614198,2.3563115818470724e-16
180,4633.701938629151,2.3266125950835446e-16
181,4639.220383644105,2.1557868528790685e-16
182,4644.7388286590585,2.1113160869637343e-16
183,4650.257273674012,2.345888727026261e-16
184,4655.775718688967,2.280202109784713e-16
185,4661.29416370392,2.4435549073550533e-16
186,4666.812608718874,2.354698181721099e-16
187,4672.3310537338275,2.5154808417052056e-16
188,4677.849498748781,2.4091647186639306e-16
189,4683.367943763735,2.3737510151360336e-16
190,4688.886388778688,2.3700937616897165e-16
191,4694.404833793642,2.433310310162046e-16
192,4699.923278808596,2.368033863237576e-16
193,4705.441723823549,2.32213787618022e-16
194,4710.960168838503,2.3180449664203603e-16
195,4716.478613853456,2.2170925714138296e-16
196,4721.99705886841,2.1543868027772092e-16
197,4727.515503883364,2.345454966839218e-16
198,4733.033948898317,2.3439514759653287e-16
199,4738.552393913271,2.3920390809608914e-16
200,4744.0708389282245,2.522387800248022e-16
201,4749.589283943178,2.36079955570848e-16
202,4755.107728958132,2.368396900610951e-16
203,4760.626173973085,2.27703349652196e-16
204,4766.144618988039,2.2807042374624256e-16
