,ztfname,filename,redshift,phase,v_x1,v_x2,V_Sil_5972_mean,V_err_Sil_5972_mean,V_Sil_5972_median,V_err_Sil_5972_median,V_lower_err_Sil_5972_median,V_higher_err_Sil_5972_median,pEW_Sil_5972_mean,pEW_err_Sil_5972_mean,pEW_Sil_5972_median,pEW_err_Sil_5972_median,pEW_lower_err_Sil_5972_median,pEW_higher_err_Sil_5972_median,pEW_Sil_5972_median_trap,pEW_Sil_5972_median_trap_err,pEW_lower_trap_err_Sil_5972_median,pEW_higher_trap_err_Sil_5972_median,FWHMv_Sil_5972_mean,FWHMv_err_Sil_5972_mean,FWHMv_Sil_5972_median,FWHMv_err_Sil_5972_median,FWHMA_Sil_5972_mean,FWHMA_err_Sil_5972_mean,FWHMA_Sil_5972_median,FWHMA_err_Sil_5972_median,FWHMA_lower_err_Sil_5972_median,FWHMA_higher_err_Sil_5972_median,V_Sil_err_low_5972_final,V_Sil_err_high_5972_final,pEW_err_trap_low_5972_final,pEW_err_trap_high_5972_final,FWHMA_err_low_5972_final,FWHMA_err_high_5972_final
62,ZTF20aaodkvl,ZTF20aaodkvl_20200217_SEDm_0_dereddened.csv,0.0251175,-9.550110680000216,-14999.999999999993,-8225.806451612894,-1.199904331144586,0.03210283733777704,-1.201168789604405,0.03210283733777704,0.0017412860417821707,0.002144791970111252,7.000116431596108,3.557716474204139,6.934359873201485,3.557716474204139,0.35989298077554444,0.8583912720062576,6.722337558159049,5.442267853066694,0.47499529669047746,0.7792734544950061,0.18910061992148808,0.1040715738396271,0.18150731102839956,0.1040715738396271,36.16099370407508,8.680678136879395,34.71558572750109,8.680678136879395,2.452863549028246,5.189888681623715,0.05215002709509087,0.05217440438812854,5.462957067047227,5.497776505224976,9.02057162857473,10.113808256227813
63,ZTF20aapcmur,ZTF20aapcmur_20200225_SEDm_0_dereddened.csv,0.04221969,-6.192592369996419,-17258.06451612903,-4979.8387096774095,-1.1906940359369864,0.015817367781708128,-1.1900566167440743,0.015817367781708128,0.003267334171653734,0.0010062979027212619,24.931427364457768,1.7230571851904097,24.9603638427339,1.7230571851904097,0.8052532759810505,0.5306635342001352,24.299179741708723,2.148361133535483,0.7540816890850927,0.36209703243941177,0.5460996133967815,0.04016756798424122,0.5497334515306336,0.04016756798424122,104.46360264550248,4.279140380824822,105.165891481377,4.279140380824822,1.8979636668957733,1.016512873243611,0.03615130323320921,0.03584934569661598,2.2768607234302434,2.178662392613251,4.681165290786264,4.3982201877891
64,ZTF20aatvzmm,ZTF20aatvzmm_20200331_SEDm_0_dereddened.csv,0.03151248,-6.795530529998359,-15282.258064516122,-3145.161290322576,-1.041780013070196,0.017531958030953202,-1.0416640245379662,0.017531958030953202,0.0029208299057307797,0.00158524154511694,29.85548084845455,2.257515818739915,29.226483093859848,2.257515818739915,0.38397188092731477,1.890498365951379,27.849366733967415,2.4825176079036773,0.5734270234161994,1.8559956776809525,0.5429378164219596,0.045243000078102294,0.5319697990127685,0.045243000078102294,104.33743664168634,4.765189801141227,102.22920711955703,4.765189801141227,1.0868022624932836,2.671734235383521,0.03777359839023364,0.037603480995401714,2.5478838719093457,3.0996150775736933,4.88755286402724,5.4630758429131046
65,ZTF20aaumsrr,ZTF20aaumsrr_20200409_Other_0_dereddened.csv,0.00733461,-6.546653819998028,-15564.51612903225,-3991.9354838709614,-0.9523579675569914,0.020851097209832675,-0.9519874323962485,0.020851097209832675,0.00449751006115015,0.006276762639486608,33.69952570123813,2.405345615144837,34.18961142768677,2.405345615144837,0.9325597769038568,1.1922437411824256,31.237658206437402,2.493554429116383,1.6044357549477115,0.7172419163590706,0.6933864454301408,0.0610095372660393,0.6959175811623413,0.0610095372660393,133.62516525448234,5.682437964987602,134.10184765193662,5.682437964987602,2.353469893963317,0.9076073751689084,0.04133063176757873,0.041775353133447615,2.9651353734223607,2.5946579076148675,6.150522072777574,5.754463691204719
66,ZTF20aaurhzc,ZTF20aaurhzc_20200417_SEDm_0_dereddened.csv,0.03326635,-6.388502929999959,-17963.70967741935,-5967.741935483864,-1.1842591812293592,0.026561214746965964,-1.18315242013536,0.026561214746965964,0.003684603555896131,0.005251578199439542,35.35374636479334,3.337291422894518,34.65126381754189,3.337291422894518,0.8700447288696715,2.644164369101286,32.388668857032485,3.2822252918412396,0.7287622057064538,2.1055789616757528,0.6345804823248621,0.07418317293092538,0.6329388059292806,0.07418317293092538,121.41563548819215,7.18758998133883,121.1046527297176,7.18758998133883,1.6887876087199225,3.5067244168148726,0.04681556324596902,0.047075398472031224,3.362156632114043,3.8995468493472227,7.383322648185454,7.997409947934889
67,ZTF20aavnnat,ZTF20aavnnat_20200424_SEDm_0_dereddened.csv,0.03219172,-11.270786209999642,-15141.12903225806,-4133.064516129023,-1.1844571017760623,0.044451043618377824,-1.1917304347251605,0.044451043618377824,0.012765655908366497,0.021907950071774353,15.260420385786704,2.3110100142571697,15.265443049791566,2.3110100142571697,2.2083052418196356,2.043359971897008,13.661134966751497,2.050432891108505,2.1753610596383077,1.0037314122724779,0.6031042093640744,0.11938851580079418,0.5784874359011727,0.11938851580079418,115.38585779674192,12.009748058290615,110.8329262240386,12.009748058290615,9.785176643295678,16.515467423168236,0.06624778102280952,0.069556569242738,2.989393045541232,2.2829261461821506,15.491408275689931,20.420448394424312
68,ZTF20aavrloz,ZTF20aavrloz_20200425_SEDm_0_dereddened.csv,0.04337762,-10.383502670003509,-13447.580645161288,-5685.483870967735,-1.042524039209254,0.03943886159658723,-1.044932477846963,0.03943886159658723,0.003495775262570834,0.005546191989194479,11.480338132393815,3.1408222588902124,10.742156705771032,3.1408222588902124,0.5052679942746485,1.5463107048649594,10.207507466533173,3.874153819733729,0.818287614055075,1.451739506839865,0.3636990358426726,0.10406868894680263,0.3531828810723079,0.10406868894680263,69.88867339386844,10.721024211712972,67.85971220088322,10.721024211712972,1.9488409385702752,4.1833806601200205,0.059593487453382596,0.0598269261883938,3.959629078370017,4.137223152632343,10.896712401086083,11.508302824291771
71,ZTF20aazgtmp,ZTF20aazgtmp_20200516_SEDm_0_dereddened.csv,0.02370821,-8.144827570002235,-15141.12903225806,-3145.161290322576,-1.0341991666769546,0.02319293623374434,-1.0393080029202784,0.02319293623374434,0.000628834141173705,0.005248741186745245,20.364652707215143,2.190295690340981,19.701493561218655,2.190295690340981,0.3459792986517424,1.1054639053385287,19.209392239256026,2.5181616039422723,0.3195616066829554,0.939562038685541,0.5138180238360954,0.05960081903660892,0.503442451142424,0.05960081903660892,98.76566850333172,6.303149070418124,96.75105640122365,6.303149070418124,1.330378850224438,3.754250270203464,0.04320145951270386,0.04377943597287301,2.5383572412162376,2.6877341178226777,6.442018013715684,7.336489848369971
72,ZTF20aazhzna,ZTF20aazhzna_20200516_SEDm_0_dereddened.csv,0.03656528,-6.909999089999474,-15423.38709677419,-4556.45161290322,-1.1614989512256875,0.02609746101437903,-1.1576861418918227,0.02609746101437903,0.006127537309592495,0.0010201514826101486,34.711979622144966,4.571329076446124,32.31494287864796,4.571329076446124,0.013388131547102364,3.028242397181334,31.42145435157827,5.276363768105075,0.5161215691030752,3.0515861765571235,0.48628843862964,0.0697978677216947,0.4550177656483385,0.0697978677216947,93.1041112218563,7.066333286418864,87.1283900548151,7.066333286418864,0.9072288614214568,6.646799297822384,0.04680716667008063,0.04611739229794018,5.301546575053869,6.095259863724147,7.1243336756322195,9.701185856393195
74,ZTF20abaunmw,ZTF20abaunmw_20200525_LCO-FLOYDS_0_dereddened.csv,0.00869363,-5.36476735999895,-16270.161290322576,-8649.193548387091,-1.4431136712089452,0.030536814210311663,-1.3926901155459117,0.030536814210311663,0.4070146550297491,0.019671606796273878,16.773941005031258,1.344689937768722,10.580340349607516,1.344689937768722,1.821308421102267,115.14985560361501,9.115466588785337,1.4559850476563756,1.6880978886485094,0.6738384874985299,0.5451018063048352,0.08340222895755568,0.5216896986156581,0.08340222895755568,103.01503596394517,8.208184849105413,99.30223759452656,8.208184849105413,24.027126185963407,81.71589177021768,0.4281585800042684,0.056324497739986726,2.229252552013453,1.6043536911271294,25.39049214318801,82.1271043341905
