Unnamed: 0,Dereddened File Name,ztfname,Phase of spectrum,z,wl_x1_Ti,wl_x2_Ti,integral,SNR
20,ZTF19abbytxa_20190629_SNIFS_0_dereddened.csv,ZTF19abbytxa,-5.61972231999971,0.05063173,6243.951612903226,6344.75806451613,149.50631091184067,5.025369605243793
21,ZTF19abdrwsz_20190711_SEDm_0_dereddened.csv,ZTF19abdrwsz,-7.649118690002069,0.02615929,6250.0,6403.225806451614,44.709977331425364,11.69815896506604
22,ZTF19abetjcx_20190708_SEDm_0_dereddened.csv,ZTF19abetjcx,-5.898953459996847,0.05713162,6320.564516129032,6453.629032258064,89.34549900641383,11.66823388378055
23,ZTF19abpbmli_20190816_SEDm_0_dereddened.csv,ZTF19abpbmli,-5.036402990001079,0.0370363,6280.241935483871,6397.177419354839,53.83402117747562,5.77811734273234
24,ZTF19abrogbl_20190828_SEDm_0_dereddened.csv,ZTF19abrogbl,-7.251934129999427,0.035788,6258.064516129032,6389.112903225807,-13.812724878271638,4.541153639196052
25,ZTF19abzlsbl_20190921_SEDm_0_dereddened.csv,ZTF19abzlsbl,-5.63650133000192,0.03402776,6425.403225806452,6538.306451612903,41.70479155307174,10.491774346014758
26,ZTF19aclofmz_20191105_SEDm_0_dereddened.csv,ZTF19aclofmz,-8.853881110000657,0.030792,6846.774193548387,6965.725806451614,17.980865557289576,8.674394573719718
27,ZTF19acoxgqw_20191109_SEDm_0_dereddened.csv,ZTF19acoxgqw,-7.69077457000094,0.0322677,6252.0161290322585,6540.322580645162,66.51890022679055,4.225063907104291
28,ZTF19acqehbt_20191112_SEDm_0_dereddened.csv,ZTF19acqehbt,-11.000000660002115,0.05522577,6245.967741935484,6433.467741935484,3.0131099589293626,5.077583366900215
29,ZTF19acynije_20191220_LT_0_dereddened.csv,ZTF19acynije,-7.475000869999349,0.01908516,6258.064516129032,6381.048387096775,118.96815695084189,6.044877284201669
30,ZTF19adcdgca_20200102_SEDm_0_dereddened.csv,ZTF19adcdgca,-5.932117559998005,0.04677729,6292.33870967742,6411.290322580646,26.442717225379795,12.227519628430764
31,ZTF20aaaxacu_20200102_LT_0_dereddened.csv,ZTF20aaaxacu,-10.700374849999209,0.02208516,6252.0161290322585,6368.951612903226,61.11689454885834,4.375706466078666
32,ZTF20aacevxq_20200107_SEDm_0_dereddened.csv,ZTF20aacevxq,-9.309836410000573,0.02082774,6239.91935483871,6437.5,105.4097405356597,5.044599267869248
33,ZTF20aahqbib_20200128_SEDm_0_dereddened.csv,ZTF20aahqbib,-6.434718359996623,0.05558274,6268.145161290323,6437.5,81.07650773944886,7.549770470051147
