,wl,fl
0,3650.0478515625,2.615185755702544e-16
1,3655.5657801628113,2.6321913943165246e-16
2,3661.0837087631226,2.7111367826813843e-16
3,3666.601637363434,2.6681685116080857e-16
4,3672.119565963745,2.837484497323269e-16
5,3677.6374945640564,2.9993267199877424e-16
6,3683.1554231643677,3.023631125525245e-16
7,3688.673351764679,2.7977918695581666e-16
8,3694.1912803649902,2.9065207058350687e-16
9,3699.7092089653015,2.939911708987242e-16
10,3705.227137565613,2.8675494230705584e-16
11,3710.745066165924,2.7190141031956985e-16
12,3716.2629947662354,2.838905982679323e-16
13,3721.7809233665466,2.9314872115243144e-16
14,3727.298851966858,2.9894485426741707e-16
15,3732.816780567169,2.7725114787736193e-16
16,3738.3347091674805,2.743452097732642e-16
17,3743.8526377677917,2.850492860468043e-16
18,3749.370566368103,2.930929828491651e-16
19,3754.8884949684143,2.771196534074833e-16
20,3760.4064235687256,2.9077980250570874e-16
21,3765.924352169037,2.8177281988033397e-16
22,3771.442280769348,2.673844064457266e-16
23,3776.96020936966,2.816409169298404e-16
24,3782.478137969971,2.7086944208482966e-16
25,3787.9960665702824,2.7080036653578026e-16
26,3793.5139951705937,2.545315383688351e-16
27,3799.031923770905,2.536303423718508e-16
28,3804.5498523712163,2.5413263890506897e-16
29,3810.0677809715276,2.598608485551847e-16
30,3815.585709571839,2.8203061811270305e-16
31,3821.10363817215,2.607582955745323e-16
32,3826.6215667724614,2.6782897751571957e-16
33,3832.1394953727727,2.6999555218003813e-16
34,3837.657423973084,2.583428642000456e-16
35,3843.1753525733952,2.5940638244324907e-16
36,3848.6932811737065,2.5357120309255497e-16
37,3854.211209774018,2.595756318381278e-16
38,3859.729138374329,2.631548708260378e-16
39,3865.2470669746403,2.6010726184566083e-16
40,3870.7649955749516,2.53748757454231e-16
41,3876.282924175263,2.3094826008326343e-16
42,3881.800852775574,2.1115042590984696e-16
43,3887.3187813758855,1.9237602870678862e-16
44,3892.8367099761967,1.8429637815665415e-16
45,3898.354638576508,1.7638549279047692e-16
46,3903.8725671768193,1.6108327446209236e-16
47,3909.3904957771306,1.5419975355911732e-16
48,3914.908424377442,1.6148514259452287e-16
49,3920.426352977753,1.6012453492074475e-16
50,3925.9442815780644,1.7078648841582644e-16
51,3931.4622101783757,1.7517406635127766e-16
52,3936.980138778687,1.7666880783321523e-16
53,3942.4980673789983,1.905759794314156e-16
54,3948.0159959793095,2.0330275241257907e-16
55,3953.533924579621,1.9808132685365169e-16
56,3959.051853179932,1.8688909566527034e-16
57,3964.5697817802434,1.821924754836732e-16
58,3970.0877103805547,1.7239207943951923e-16
59,3975.605638980866,1.6225056044847378e-16
60,3981.123567581177,1.5332602543777192e-16
61,3986.6414961814885,1.6499134818077961e-16
62,3992.1594247818,1.381589083828054e-16
63,3997.6773533821115,1.3674722252675684e-16
64,4003.195281982423,1.4453775408745994e-16
65,4008.713210582734,1.4052228679027315e-16
66,4014.2311391830453,1.6238599690925416e-16
67,4019.7490677833566,1.6091422807323434e-16
68,4025.266996383668,1.6849193887814937e-16
69,4030.784924983979,1.8475723015489757e-16
70,4036.3028535842905,1.8986750959727196e-16
71,4041.8207821846017,1.8300913604271679e-16
72,4047.338710784913,1.9992939845544043e-16
73,4052.8566393852243,2.0376791011424593e-16
74,4058.3745679855356,2.2892816165596625e-16
75,4063.892496585847,2.4728162989166593e-16
76,4069.410425186158,2.370661684202366e-16
77,4074.9283537864694,2.51404298608262e-16
78,4080.4462823867807,2.6661308651307697e-16
79,4085.964210987092,2.8088869119426264e-16
80,4091.4821395874033,2.8703117904094234e-16
81,4097.0000681877145,2.7213958312332875e-16
82,4102.517996788026,2.8644862622358016e-16
83,4108.035925388337,2.982200594403635e-16
84,4113.553853988648,2.9922276143376663e-16
85,4119.07178258896,3.181147058862541e-16
86,4124.589711189271,3.246140061971635e-16
87,4130.107639789582,3.1837041257639946e-16
88,4135.6255683898935,3.1746068915861295e-16
89,4141.143496990205,3.1640753203285393e-16
90,4146.661425590516,3.2701151047447995e-16
91,4152.179354190827,3.133102656717211e-16
92,4157.697282791139,3.1463815972279887e-16
93,4163.21521139145,2.999415872365484e-16
94,4168.733139991761,2.9936059954156674e-16
95,4174.251068592072,2.926512782561152e-16
96,4179.768997192384,2.6059451363072905e-16
97,4185.286925792695,2.439337255970145e-16
98,4190.804854393006,2.465574431512023e-16
99,4196.322782993318,2.370433043280902e-16
100,4201.840711593629,2.37318051422902e-16
101,4207.35864019394,2.4139188075378684e-16
102,4212.876568794251,2.2358085675396534e-16
103,4218.394497394563,2.2085157069261388e-16
104,4223.912425994874,2.3554728816978545e-16
105,4229.430354595185,2.309304655064437e-16
106,4234.9482831954965,2.3674213998301014e-16
107,4240.466211795808,2.564294639409986e-16
108,4245.984140396119,2.547141289213203e-16
109,4251.50206899643,2.709937555480327e-16
110,4257.019997596742,2.7028734211524575e-16
111,4262.537926197053,2.6325886910873363e-16
112,4268.055854797364,2.8322731929177163e-16
113,4273.5737833976755,2.6841547882072923e-16
114,4279.091711997987,2.8292856220742974e-16
115,4284.609640598298,2.956590726403545e-16
116,4290.127569198609,2.9096644061150133e-16
117,4295.645497798921,3.0145316918905964e-16
118,4301.163426399232,3.016789695915652e-16
119,4306.681354999543,2.94612008919369e-16
120,4312.199283599854,3.121465103722141e-16
121,4317.717212200166,3.049155652740491e-16
122,4323.235140800477,2.84670275091243e-16
123,4328.753069400789,2.8530880512052874e-16
124,4334.2709980011,2.878614771754174e-16
125,4339.788926601412,2.741649524185229e-16
126,4345.306855201723,2.791356392237426e-16
127,4350.824783802034,2.7645306179999917e-16
128,4356.342712402346,2.6912301109519016e-16
129,4361.860641002657,2.6801830392125256e-16
130,4367.378569602968,2.658691430121663e-16
131,4372.896498203279,2.739694617568139e-16
132,4378.414426803591,2.719463575478972e-16
133,4383.932355403902,2.5754536370630284e-16
134,4389.450284004213,2.5675653451962985e-16
135,4394.9682126045245,2.64304861604534e-16
136,4400.486141204836,2.3391463345242465e-16
137,4406.004069805147,2.5174662443794495e-16
138,4411.521998405458,2.465463714802595e-16
139,4417.03992700577,2.372726363407935e-16
140,4422.557855606081,2.307976876259774e-16
141,4428.075784206392,2.335815025426722e-16
142,4433.5937128067035,2.4021190439942315e-16
143,4439.111641407015,2.2013532414251706e-16
144,4444.629570007326,2.1545740244527628e-16
145,4450.147498607637,2.4327110605662456e-16
146,4455.665427207949,2.0977337049666262e-16
147,4461.18335580826,2.1840380092444905e-16
148,4466.701284408571,2.0411753138867901e-16
149,4472.219213008882,2.187522902316476e-16
150,4477.737141609194,2.2981463069095857e-16
151,4483.255070209505,2.2225766677774554e-16
152,4488.772998809816,2.0192071223592219e-16
153,4494.290927410128,1.9938690060813705e-16
154,4499.808856010439,2.0792408569930958e-16
155,4505.32678461075,1.9795819282947966e-16
156,4510.844713211061,1.7682630050031965e-16
157,4516.362641811373,1.825994791736489e-16
158,4521.880570411684,1.8620742669046423e-16
159,4527.398499011995,1.7852593653009922e-16
160,4532.9164276123065,1.7062195704080985e-16
161,4538.434356212618,1.6396840398339717e-16
162,4543.952284812929,1.551587238749638e-16
163,4549.47021341324,1.5926784550113123e-16
164,4554.988142013552,1.7140364330256068e-16
165,4560.506070613863,1.6305794421149466e-16
166,4566.023999214174,1.723405442114688e-16
167,4571.5419278144855,1.7444820696299988e-16
168,4577.059856414797,1.8137032454873275e-16
169,4582.577785015108,1.7594469449601575e-16
170,4588.095713615419,2.020918682088454e-16
171,4593.613642215731,1.9215479075053957e-16
